Unit,Timestep,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,Timestamp,is_user
220,142,34.9996,0.84,100.0,449.44,555.74,1361.98,1136.98,5.48,8.0,194.38,2222.78,8343.28,1.02,41.97,183.12,2387.9,8057.31,9.3522,0.02,334,2223,100.0,14.68,8.8336,2023-06-20,1
220,143,35.0014,0.84,100.0,449.44,555.31,1366.16,1129.36,5.48,8.0,193.63,2222.8,8347.75,1.02,42.12,182.81,2387.88,8058.15,9.3405,0.02,333,2223,100.0,14.85,8.9235,2023-06-21,1
220,144,35.0027,0.84,100.0,449.44,555.98,1365.25,1131.63,5.48,8.0,194.36,2222.81,8347.71,1.02,41.92,183.22,2387.87,8054.41,9.3208,0.02,334,2223,100.0,14.91,8.8971,2023-06-22,1
220,145,25.0069,0.6214,60.0,462.54,537.09,1266.58,1054.64,7.05,9.03,175.12,1915.22,8011.42,0.94,36.78,164.64,2028.09,7872.07,10.913,0.02,305,1915,84.93,14.13,8.5983,2023-06-23,1
220,146,41.9997,0.84,100.0,445.0,549.37,1358.03,1134.26,3.91,5.72,138.56,2211.76,8319.61,1.02,42.39,130.74,2387.8,8076.93,9.3866,0.02,331,2212,100.0,10.58,6.3672,2023-06-24,1
220,147,10.0026,0.2506,100.0,489.05,605.01,1503.5,1314.95,10.52,15.5,393.49,2318.99,8766.57,1.26,45.61,372.05,2388.19,8118.32,8.6672,0.03,371,2319,100.0,28.57,17.0429,2023-06-25,1
220,148,42.0057,0.8417,100.0,445.0,549.96,1360.55,1134.16,3.91,5.72,138.5,2211.63,8313.96,1.02,42.15,130.45,2387.73,8078.83,9.3536,0.02,330,2212,100.0,10.5,6.1935,2023-06-26,1
220,149,25.0028,0.62,60.0,462.54,536.69,1260.22,1048.77,7.05,9.02,175.68,1915.26,8004.2,0.94,36.69,164.3,2028.07,7868.76,10.902,0.02,306,1915,84.93,14.34,8.5017,2023-06-27,1
220,150,10.0056,0.2503,100.0,489.05,605.15,1501.25,1313.37,10.52,15.5,394.17,2319.03,8768.25,1.26,45.67,371.26,2388.19,8115.03,8.6762,0.03,371,2319,100.0,28.58,17.1005,2023-06-28,1
220,151,19.9989,0.7007,100.0,491.19,608.09,1493.12,1261.08,9.35,13.65,334.37,2323.93,8714.94,1.08,44.72,314.46,2388.1,8061.97,9.2675,0.02,367,2324,100.0,24.48,14.6897,2023-06-29,1
220,152,25.0044,0.6217,60.0,462.54,536.58,1264.34,1048.71,7.05,9.02,174.73,1915.24,8005.43,0.94,36.89,164.49,2028.1,7865.54,10.9061,0.02,308,1915,84.93,14.25,8.5173,2023-06-30,1
220,153,10.0066,0.2507,100.0,489.05,604.57,1499.83,1312.49,10.52,15.5,393.99,2319.0,8769.43,1.26,45.63,371.47,2388.17,8124.59,8.6819,0.03,370,2319,100.0,28.39,17.0582,2023-07-01,1
220,154,35.0061,0.84,100.0,449.44,556.23,1365.91,1135.33,5.48,8.0,194.62,2222.82,8335.85,1.02,42.08,182.67,2387.87,8059.88,9.3283,0.02,335,2223,100.0,14.8,8.9184,2023-07-02,1
220,155,35.0073,0.84,100.0,449.44,555.83,1368.92,1126.78,5.48,8.0,194.32,2222.87,8346.4,1.02,41.93,182.65,2387.91,8058.93,9.3231,0.02,334,2223,100.0,14.77,8.9032,2023-07-03,1
220,156,0.0009,0.0005,100.0,518.67,643.51,1595.19,1414.68,14.62,21.61,552.45,2388.19,9053.93,1.3,47.64,521.31,2388.17,8128.11,8.4421,0.03,393,2388,100.0,38.63,23.177,2023-07-04,1
220,157,41.9984,0.8409,100.0,445.0,549.97,1351.24,1126.92,3.91,5.71,138.03,2211.63,8316.03,1.02,42.37,130.49,2387.74,8072.8,9.4079,0.02,331,2212,100.0,10.38,6.3027,2023-07-05,1
220,158,20.0027,0.7,100.0,491.19,607.57,1488.63,1260.98,9.35,13.66,334.07,2324.01,8709.31,1.07,44.49,314.47,2388.1,8060.15,9.2653,0.03,366,2324,100.0,24.42,14.5051,2023-07-06,1
220,159,0.0006,0.0005,100.0,518.67,643.43,1594.71,1408.99,14.62,21.61,552.58,2388.14,9050.32,1.3,47.41,520.85,2388.09,8126.41,8.4751,0.03,392,2388,100.0,38.67,23.2595,2023-07-07,1
220,160,20.0012,0.7,100.0,491.19,607.17,1488.44,1256.3,9.35,13.65,333.51,2323.97,8718.59,1.08,44.51,314.74,2388.1,8052.58,9.2435,0.03,367,2324,100.0,24.42,14.6554,2023-07-08,1
220,161,42.0007,0.84,100.0,445.0,550.23,1356.08,1130.01,3.91,5.71,138.34,2211.7,8309.25,1.02,42.05,130.56,2387.74,8073.84,9.3897,0.02,331,2212,100.0,10.61,6.4196,2023-07-09,1
220,162,10.0014,0.25,100.0,489.05,605.29,1505.08,1309.34,10.52,15.49,393.47,2319.03,8780.51,1.26,45.53,371.43,2388.19,8122.7,8.6727,0.03,369,2319,100.0,28.31,17.0518,2023-07-10,1
220,163,20.0012,0.7,100.0,491.19,607.83,1482.65,1259.04,9.35,13.66,334.4,2323.99,8719.99,1.08,44.65,315.2,2388.16,8052.03,9.2316,0.03,367,2324,100.0,24.44,14.667,2023-07-11,1
220,164,42.0008,0.841,100.0,445.0,550.09,1350.92,1134.22,3.91,5.72,139.18,2211.7,8318.31,1.02,42.25,130.2,2387.74,8073.92,9.3972,0.02,331,2212,100.0,10.7,6.3739,2023-07-12,1
220,165,41.9988,0.8404,100.0,445.0,549.53,1353.96,1136.33,3.91,5.72,139.12,2211.72,8314.56,1.02,42.23,130.14,2387.8,8076.6,9.4039,0.02,329,2212,100.0,10.55,6.4045,2023-07-13,1
220,166,25.0025,0.6211,60.0,462.54,537.15,1260.17,1054.33,7.05,9.03,175.3,1915.18,8000.37,0.94,36.9,164.98,2028.11,7866.8,10.9558,0.02,308,1915,84.93,14.2,8.534,2023-07-14,1
220,167,10.0042,0.25,100.0,489.05,605.08,1504.3,1313.96,10.52,15.49,394.06,2319.04,8771.78,1.26,45.7,371.24,2388.24,8119.45,8.7097,0.03,370,2319,100.0,28.52,17.1667,2023-07-15,1
220,168,0.0005,0.0,100.0,518.67,643.0,1591.32,1418.64,14.62,21.61,552.6,2388.1,9053.02,1.3,47.52,521.16,2388.17,8125.6,8.4368,0.03,395,2388,100.0,38.76,23.2809,2023-07-16,1
220,169,20.0048,0.7,100.0,491.19,608.14,1487.19,1259.59,9.35,13.66,334.3,2323.97,8714.99,1.07,44.63,314.64,2388.08,8047.87,9.2554,0.03,366,2324,100.0,24.43,14.6749,2023-07-17,1
220,170,10.0061,0.25,100.0,489.05,604.62,1506.8,1314.52,10.52,15.49,393.76,2319.02,8777.05,1.26,45.87,371.43,2388.18,8121.62,8.6557,0.03,371,2319,100.0,28.38,17.155,2023-07-18,1
220,171,10.0029,0.2506,100.0,489.05,604.4,1503.28,1314.05,10.52,15.5,393.73,2319.02,8769.91,1.26,45.5,371.22,2388.22,8121.04,8.6645,0.03,372,2319,100.0,28.35,17.0443,2023-07-19,1
220,172,35.0074,0.8417,100.0,449.44,556.08,1371.3,1140.11,5.48,8.0,195.21,2222.88,8353.67,1.02,41.99,183.08,2387.93,8063.39,9.3781,0.02,334,2223,100.0,14.64,8.8902,2023-07-20,1
220,173,10.0007,0.251,100.0,489.05,605.36,1507.97,1321.05,10.52,15.5,393.86,2319.03,8775.11,1.26,45.46,370.79,2388.27,8124.59,8.6755,0.03,371,2319,100.0,28.43,17.0871,2023-07-21,1
220,174,0.0021,0.0001,100.0,518.67,643.77,1593.86,1418.08,14.62,21.61,552.64,2388.14,9049.57,1.3,47.58,521.28,2388.21,8127.62,8.4557,0.03,394,2388,100.0,38.69,23.2328,2023-07-22,1
220,175,0.0002,0.0008,100.0,518.67,643.3,1598.05,1415.13,14.62,21.61,552.44,2388.16,9060.89,1.3,47.96,520.44,2388.21,8129.52,8.4746,0.03,394,2388,100.0,38.76,23.2586,2023-07-23,1
220,176,35.0045,0.8401,100.0,449.44,556.03,1370.41,1140.07,5.48,8.0,194.43,2222.84,8346.42,1.02,42.13,182.9,2387.91,8061.18,9.3697,0.02,335,2223,100.0,14.75,8.8744,2023-07-24,1
220,177,9.9999,0.2502,100.0,489.05,605.33,1500.74,1325.74,10.52,15.49,393.7,2319.08,8768.52,1.26,45.69,370.75,2388.28,8119.41,8.6963,0.03,372,2319,100.0,28.31,17.0066,2023-07-25,1
220,178,41.9998,0.84,100.0,445.0,550.07,1355.44,1133.73,3.91,5.71,138.5,2211.76,8323.18,1.02,42.36,131.05,2387.81,8078.68,9.4265,0.02,331,2212,100.0,10.38,6.3608,2023-07-26,1
220,179,0.0003,0.0,100.0,518.67,642.62,1597.87,1421.87,14.62,21.61,552.17,2388.2,9053.66,1.3,47.71,520.83,2388.18,8122.18,8.4516,0.03,395,2388,100.0,38.63,23.2427,2023-07-27,1
220,180,0.0014,0.0,100.0,518.67,642.97,1597.32,1419.33,14.62,21.61,553.04,2388.15,9049.71,1.3,47.78,521.36,2388.24,8128.25,8.4696,0.03,395,2388,100.0,38.77,23.2451,2023-07-28,1
220,181,25.0018,0.6207,60.0,462.54,537.01,1274.53,1049.54,7.05,9.03,175.73,1915.21,8015.07,0.94,37.03,164.33,2028.16,7873.77,10.9566,0.02,309,1915,84.93,14.22,8.6401,2023-07-29,1
220,182,35.0058,0.8408,100.0,449.44,555.86,1372.82,1132.5,5.48,8.0,193.88,2222.87,8349.55,1.02,42.11,183.05,2387.94,8063.24,9.3448,0.02,336,2223,100.0,14.93,8.8727,2023-07-30,1
220,183,42.0001,0.8419,100.0,445.0,549.74,1362.98,1136.63,3.91,5.72,138.54,2211.74,8314.45,1.02,42.46,130.67,2387.75,8075.5,9.3761,0.02,331,2212,100.0,10.59,6.317,2023-07-31,1
220,184,35.0012,0.84,100.0,449.44,556.46,1369.73,1135.63,5.48,8.0,194.6,2222.82,8345.75,1.02,42.02,182.46,2387.91,8059.75,9.3588,0.02,336,2223,100.0,14.78,8.8257,2023-08-01,1
220,185,10.0027,0.25,100.0,489.05,605.1,1506.33,1316.68,10.52,15.5,394.13,2319.07,8780.69,1.26,45.57,370.52,2388.28,8126.41,8.6901,0.03,371,2319,100.0,28.48,17.1052,2023-08-02,1
220,186,10.0006,0.2504,100.0,489.05,605.53,1506.95,1321.22,10.52,15.5,393.58,2319.05,8769.62,1.26,45.74,371.07,2388.2,8118.37,8.7057,0.03,371,2319,100.0,28.33,17.1143,2023-08-03,1
220,187,19.9981,0.7,100.0,491.19,607.18,1484.36,1256.94,9.35,13.66,333.86,2324.03,8726.44,1.07,44.69,314.66,2388.21,8061.1,9.261,0.03,366,2324,100.0,24.4,14.609,2023-08-04,1
220,188,20.0022,0.701,100.0,491.19,607.79,1482.92,1256.59,9.35,13.66,334.06,2324.02,8720.97,1.07,44.66,314.46,2388.2,8054.34,9.2409,0.02,366,2324,100.0,24.17,14.5721,2023-08-05,1
220,189,25.0077,0.62,60.0,462.54,536.68,1264.86,1060.0,7.05,9.03,175.07,1915.16,8000.48,0.94,37.16,164.37,2028.1,7872.33,10.9758,0.02,309,1915,84.93,14.17,8.5257,2023-08-06,1
220,190,19.999,0.7016,100.0,491.19,607.95,1488.73,1262.98,9.35,13.66,334.1,2324.03,8719.23,1.07,44.67,314.53,2388.13,8052.25,9.2446,0.03,367,2324,100.0,24.3,14.6599,2023-08-07,1
220,191,42.0011,0.8413,100.0,445.0,549.56,1357.95,1127.22,3.91,5.71,138.53,2211.76,8319.13,1.02,42.42,130.7,2387.84,8080.98,9.3846,0.02,332,2212,100.0,10.46,6.3181,2023-08-08,1
220,192,0.0006,0.0,100.0,518.67,643.3,1594.37,1415.15,14.62,21.61,552.77,2388.18,9049.79,1.3,47.82,520.86,2388.19,8130.36,8.4626,0.03,396,2388,100.0,38.7,23.1101,2023-08-09,1
220,193,42.0021,0.8402,100.0,445.0,550.06,1362.09,1134.05,3.91,5.71,138.56,2211.71,8313.06,1.02,42.38,130.75,2387.82,8079.08,9.4188,0.02,331,2212,100.0,10.54,6.2827,2023-08-10,1
220,194,42.0055,0.8418,100.0,445.0,550.13,1357.39,1144.8,3.91,5.72,138.23,2211.77,8313.14,1.02,42.2,130.3,2387.77,8080.91,9.4368,0.02,331,2212,100.0,10.67,6.3551,2023-08-11,1
220,195,42.003,0.8414,100.0,445.0,550.39,1354.91,1129.34,3.91,5.71,139.21,2211.67,8320.26,1.02,42.47,129.81,2387.81,8078.08,9.4204,0.02,332,2212,100.0,10.52,6.3784,2023-08-12,1
220,196,35.0004,0.84,100.0,449.44,556.21,1377.61,1138.29,5.48,8.0,194.22,2222.86,8341.17,1.02,42.41,182.86,2387.97,8063.09,9.3456,0.02,336,2223,100.0,14.73,8.7956,2023-08-13,1
220,197,41.9995,0.84,100.0,445.0,550.25,1361.26,1140.33,3.91,5.72,137.96,2211.65,8315.8,1.02,42.44,130.55,2387.76,8083.71,9.4044,0.02,332,2212,100.0,10.69,6.3377,2023-08-14,1
220,198,42.0031,0.84,100.0,445.0,550.13,1357.39,1134.54,3.91,5.71,137.77,2211.77,8326.57,1.02,42.38,130.18,2387.76,8074.57,9.413,0.02,332,2212,100.0,10.55,6.2669,2023-08-15,1
220,199,25.0058,0.62,60.0,462.54,537.21,1268.66,1051.88,7.05,9.03,174.5,1915.22,8003.38,0.94,36.97,164.2,2028.18,7870.16,10.9673,0.02,308,1915,84.93,14.15,8.4346,2023-08-16,1
220,200,25.0077,0.6208,60.0,462.54,537.03,1268.55,1047.4,7.05,9.03,175.25,1915.26,8005.46,0.94,37.13,164.38,2028.12,7870.61,10.9797,0.02,309,1915,84.93,14.25,8.4494,2023-08-17,1
220,201,10.0044,0.2507,100.0,489.05,604.82,1512.67,1323.66,10.52,15.5,393.53,2319.08,8774.28,1.26,45.77,371.27,2388.28,8126.44,8.7189,0.03,370,2319,100.0,28.33,17.0305,2023-08-18,1
220,202,10.0,0.2502,100.0,489.05,605.61,1509.27,1320.72,10.52,15.5,394.12,2319.08,8773.3,1.26,45.81,371.49,2388.28,8126.11,8.7008,0.03,371,2319,100.0,28.38,17.0284,2023-08-19,1
220,203,34.9996,0.84,100.0,449.44,556.37,1375.91,1146.31,5.48,8.0,193.85,2222.85,8344.04,1.02,42.29,182.0,2387.91,8061.04,9.395,0.02,335,2223,100.0,14.83,8.8069,2023-08-20,1
220,204,0.0024,0.0014,100.0,518.67,642.79,1604.13,1422.7,14.62,21.61,552.6,2388.17,9047.23,1.3,47.97,520.31,2388.21,8136.24,8.4998,0.03,395,2388,100.0,38.58,23.1632,2023-08-21,1
220,205,42.0032,0.8401,100.0,445.0,550.15,1363.06,1142.1,3.91,5.72,138.09,2211.78,8320.13,1.02,42.43,130.48,2387.79,8075.98,9.413,0.02,333,2212,100.0,10.49,6.4061,2023-08-22,1
220,206,24.9988,0.62,60.0,462.54,537.0,1265.22,1056.24,7.05,9.03,174.99,1915.25,8006.71,0.94,37.1,164.5,2028.17,7874.56,10.9499,0.02,309,1915,84.93,14.25,8.5831,2023-08-23,1
220,207,10.0021,0.25,100.0,489.05,605.25,1509.09,1323.11,10.52,15.5,393.1,2319.15,8786.91,1.26,46.0,371.01,2388.29,8128.25,8.7385,0.03,373,2319,100.0,28.29,16.9793,2023-08-24,1
220,208,34.9998,0.8404,100.0,449.44,556.44,1369.3,1136.74,5.48,8.0,193.76,2222.89,8348.59,1.02,42.46,181.82,2387.97,8063.83,9.4054,0.02,335,2223,100.0,14.8,8.9335,2023-08-25,1
220,209,10.0063,0.25,100.0,489.05,605.14,1513.44,1325.92,10.52,15.5,392.85,2319.13,8774.44,1.26,46.0,370.55,2388.32,8124.35,8.7253,0.03,372,2319,100.0,28.39,16.9814,2023-08-26,1
220,210,19.9997,0.7002,100.0,491.19,608.08,1495.66,1267.45,9.35,13.66,333.95,2324.08,8722.64,1.08,44.59,313.99,2388.23,8058.3,9.2944,0.03,367,2324,100.0,24.27,14.5713,2023-08-27,1
220,211,9.9999,0.2516,100.0,489.05,606.13,1505.14,1329.98,10.52,15.5,393.15,2319.07,8775.52,1.26,45.96,370.61,2388.32,8125.4,8.7447,0.03,371,2319,100.0,28.17,16.9908,2023-08-28,1
220,212,24.9985,0.6204,60.0,462.54,536.92,1264.49,1064.31,7.05,9.03,175.15,1915.24,8007.81,0.94,37.3,163.67,2028.2,7876.27,10.9857,0.02,308,1915,84.93,14.17,8.4197,2023-08-29,1
220,213,10.0032,0.2519,100.0,489.05,606.17,1513.83,1332.5,10.52,15.5,393.14,2319.1,8777.87,1.26,45.79,370.47,2388.33,8128.09,8.7442,0.03,372,2319,100.0,28.4,17.0691,2023-08-30,1
220,214,10.0015,0.2501,100.0,489.05,605.58,1500.75,1325.6,10.52,15.5,393.56,2319.11,8777.83,1.26,46.1,370.4,2388.35,8127.63,8.6783,0.03,371,2319,100.0,28.43,17.1565,2023-08-31,1
220,215,9.9989,0.25,100.0,489.05,605.76,1512.21,1327.94,10.52,15.5,393.56,2319.11,8781.91,1.26,45.69,370.05,2388.35,8131.53,8.7295,0.03,372,2319,100.0,28.19,16.9232,2023-09-01,1
220,216,10.0043,0.2509,100.0,489.05,605.16,1509.32,1327.56,10.52,15.5,393.26,2319.09,8787.03,1.26,45.75,370.84,2388.34,8128.1,8.7447,0.03,373,2319,100.0,28.4,16.9721,2023-09-02,1
220,217,42.0043,0.84,100.0,445.0,550.04,1356.58,1152.05,3.91,5.72,138.22,2211.78,8323.49,1.02,42.49,130.37,2387.82,8076.05,9.4578,0.02,333,2212,100.0,10.5,6.355,2023-09-03,1
220,218,20.0046,0.7,100.0,491.19,608.3,1495.09,1265.28,9.35,13.66,333.17,2324.07,8724.8,1.08,44.81,314.64,2388.19,8053.15,9.305,0.03,368,2324,100.0,24.3,14.5619,2023-09-04,1
220,219,20.0077,0.701,100.0,491.19,608.07,1494.06,1267.58,9.35,13.66,333.22,2324.14,8718.76,1.08,44.89,314.42,2388.25,8058.51,9.3071,0.03,367,2324,100.0,24.28,14.716,2023-09-05,1
220,220,10.0024,0.25,100.0,489.05,605.21,1518.05,1328.91,10.52,15.5,393.16,2319.09,8774.88,1.26,46.21,370.58,2388.38,8127.56,8.7512,0.03,372,2319,100.0,28.32,17.0126,2023-09-06,1
220,221,35.0048,0.84,100.0,449.44,556.46,1372.24,1141.36,5.48,8.0,193.53,2222.94,8342.61,1.02,42.54,182.75,2388.02,8059.92,9.3956,0.02,337,2223,100.0,14.73,8.826,2023-09-07,1
220,222,25.0054,0.6212,60.0,462.54,537.21,1266.19,1066.1,7.05,9.03,175.54,1915.28,8008.74,0.94,37.21,164.29,2028.21,7873.65,10.997,0.02,310,1915,84.93,14.03,8.4924,2023-09-08,1
220,223,35.0006,0.841,100.0,449.44,556.34,1375.12,1142.72,5.48,8.0,194.18,2222.92,8354.23,1.02,42.41,182.83,2388.0,8066.61,9.3646,0.02,337,2223,100.0,14.58,8.8422,2023-09-09,1
220,224,10.0022,0.25,100.0,489.05,605.78,1505.88,1324.68,10.52,15.5,393.38,2319.09,8786.23,1.26,46.08,370.36,2388.4,8126.61,8.758,0.03,372,2319,100.0,28.33,16.8878,2023-09-10,1
220,225,25.0053,0.62,60.0,462.54,536.63,1271.66,1062.83,7.05,9.03,175.11,1915.34,8019.16,0.94,37.15,163.86,2028.21,7888.33,10.9937,0.02,308,1915,84.93,13.94,8.4985,2023-09-11,1
220,226,41.9984,0.8404,100.0,445.0,550.53,1362.94,1143.31,3.91,5.72,137.88,2211.77,8329.62,1.02,42.72,129.72,2387.86,8082.33,9.4889,0.02,331,2212,100.0,10.46,6.2296,2023-09-12,1
220,227,42.0059,0.84,100.0,445.0,550.14,1364.92,1143.59,3.91,5.72,138.37,2211.8,8326.09,1.02,42.63,130.14,2387.79,8080.67,9.4782,0.02,335,2212,100.0,10.51,6.2093,2023-09-13,1
220,228,25.0037,0.621,60.0,462.54,536.86,1266.37,1059.66,7.05,9.03,175.03,1915.35,8013.21,0.94,37.19,164.22,2028.24,7873.49,10.9605,0.02,310,1915,84.93,14.26,8.5722,2023-09-14,1
220,229,0.0027,0.0005,100.0,518.67,643.53,1595.29,1429.45,14.62,21.61,551.51,2388.2,9060.14,1.3,48.12,519.65,2388.22,8138.76,8.4996,0.03,396,2388,100.0,38.54,23.0577,2023-09-15,1
220,230,42.0012,0.8418,100.0,445.0,550.61,1366.34,1145.51,3.91,5.71,138.14,2211.74,8327.73,1.02,42.76,130.07,2387.85,8087.85,9.4696,0.02,334,2212,100.0,10.42,6.3069,2023-09-16,1
220,231,0.0002,0.0003,100.0,518.67,643.52,1605.32,1430.24,14.62,21.61,551.21,2388.29,9062.54,1.3,48.06,519.3,2388.32,8137.31,8.5318,0.03,396,2388,100.0,38.25,23.0355,2023-09-17,1
220,232,19.9989,0.702,100.0,491.19,608.43,1501.25,1264.29,9.35,13.66,333.72,2324.17,8731.95,1.07,44.95,313.22,2388.32,8060.95,9.3273,0.03,368,2324,100.0,24.32,14.5501,2023-09-18,1
220,233,20.0004,0.7001,100.0,491.19,608.12,1491.91,1273.64,9.35,13.66,332.65,2324.2,8730.12,1.07,45.04,313.68,2388.33,8058.28,9.3356,0.03,368,2324,100.0,24.1,14.5382,2023-09-19,1
220,234,42.0028,0.84,100.0,445.0,551.04,1365.5,1149.74,3.91,5.72,138.03,2211.77,8323.59,1.02,42.7,129.8,2387.77,8083.29,9.4584,0.02,333,2212,100.0,10.4,6.2911,2023-09-20,1
221,1,0.0009,0.0015,100.0,518.67,642.57,1581.52,1406.77,14.62,21.61,553.12,2388.11,9049.1,1.3,47.54,521.72,2388.12,8128.34,8.4475,0.03,393,2388,100.0,38.82,23.3211,2023-01-30,1
221,2,41.9993,0.84,100.0,445.0,549.73,1349.94,1127.71,3.91,5.71,138.18,2211.72,8310.77,1.02,42.13,130.79,2387.82,8075.24,9.3975,0.02,331,2212,100.0,10.64,6.2609,2023-01-31,1
221,3,42.0063,0.84,100.0,445.0,549.29,1351.42,1126.34,3.91,5.72,138.96,2211.67,8321.35,1.02,42.12,130.88,2387.72,8069.56,9.3545,0.02,330,2212,100.0,10.69,6.3766,2023-02-01,1
221,4,42.0019,0.84,100.0,445.0,549.31,1355.71,1122.34,3.91,5.71,138.99,2211.75,8311.75,1.02,41.88,131.01,2387.79,8075.2,9.3875,0.02,329,2212,100.0,10.61,6.4054,2023-02-02,1
221,5,35.0079,0.84,100.0,449.44,555.13,1364.17,1140.15,5.48,8.0,193.8,2222.78,8347.3,1.02,41.95,182.87,2387.85,8056.59,9.3279,0.02,334,2223,100.0,14.91,9.0124,2023-02-03,1
221,6,20.0058,0.7,100.0,491.19,607.56,1482.25,1256.58,9.35,13.66,333.85,2323.91,8717.86,1.08,44.44,315.13,2388.11,8052.54,9.261,0.02,365,2324,100.0,24.42,14.6602,2023-02-04,1
221,7,10.0056,0.2503,100.0,489.05,604.79,1499.05,1303.09,10.52,15.5,394.09,2318.98,8774.16,1.26,45.39,370.97,2388.22,8119.48,8.6847,0.03,371,2319,100.0,28.64,17.1634,2023-02-05,1
221,8,20.0049,0.7013,100.0,491.19,607.77,1485.31,1249.65,9.35,13.66,334.47,2323.95,8704.75,1.08,44.51,314.57,2388.1,8059.56,9.2231,0.02,366,2324,100.0,24.55,14.6684,2023-02-06,1
221,9,19.9998,0.7019,100.0,491.19,607.64,1486.71,1261.73,9.35,13.65,334.75,2323.9,8709.29,1.08,44.52,314.7,2388.05,8049.04,9.2608,0.02,366,2324,100.0,24.29,14.6485,2023-02-07,1
221,10,20.0006,0.7,100.0,491.19,608.13,1480.02,1258.86,9.35,13.65,334.51,2323.95,8712.65,1.08,44.58,315.47,2388.09,8043.79,9.2222,0.03,365,2324,100.0,24.39,14.6368,2023-02-08,1
221,11,42.0053,0.841,100.0,445.0,549.43,1352.9,1128.5,3.91,5.71,138.22,2211.64,8305.63,1.02,42.24,130.49,2387.78,8075.48,9.363,0.02,328,2212,100.0,10.58,6.3966,2023-02-09,1
221,12,20.003,0.7014,100.0,491.19,607.25,1484.41,1247.61,9.35,13.66,334.55,2323.93,8713.2,1.08,44.61,314.94,2388.06,8054.34,9.2488,0.02,364,2324,100.0,24.54,14.6708,2023-02-10,1
221,13,20.0068,0.7016,100.0,491.19,607.8,1489.47,1252.71,9.35,13.65,335.13,2323.92,8716.36,1.08,44.36,315.01,2388.07,8052.0,9.2321,0.02,365,2324,100.0,24.29,14.6437,2023-02-11,1
221,14,42.0051,0.841,100.0,445.0,549.49,1355.2,1125.65,3.91,5.71,138.62,2211.66,8315.91,1.02,42.16,130.93,2387.68,8078.62,9.4107,0.02,331,2212,100.0,10.75,6.3565,2023-02-12,1
221,15,19.9983,0.7004,100.0,491.19,608.07,1485.28,1251.33,9.35,13.66,334.3,2323.99,8715.07,1.08,44.58,314.24,2388.06,8050.43,9.2228,0.02,367,2324,100.0,24.69,14.6173,2023-02-13,1
221,16,10.0071,0.2511,100.0,489.05,604.81,1506.01,1308.2,10.52,15.5,394.41,2318.96,8767.85,1.26,45.48,371.54,2388.22,8121.39,8.6467,0.03,370,2319,100.0,28.53,17.1363,2023-02-14,1
221,17,25.0019,0.62,60.0,462.54,536.67,1264.48,1047.39,7.05,9.02,175.54,1915.19,8000.51,0.94,36.82,164.41,2028.03,7868.13,10.9451,0.02,306,1915,84.93,14.3,8.6255,2023-02-15,1
221,18,42.0013,0.84,100.0,445.0,549.35,1348.88,1128.12,3.91,5.71,138.28,2211.64,8316.33,1.02,41.95,131.04,2387.7,8077.69,9.3736,0.02,331,2212,100.0,10.54,6.3863,2023-02-16,1
221,19,25.0049,0.62,60.0,462.54,536.51,1262.48,1051.78,7.05,9.02,175.46,1915.17,8004.86,0.94,36.79,164.23,2028.06,7863.54,10.9277,0.02,309,1915,84.93,14.21,8.5651,2023-02-17,1
221,20,35.0073,0.84,100.0,449.44,555.4,1357.52,1125.94,5.48,8.0,195.08,2222.78,8339.94,1.02,42.03,182.6,2387.87,8059.5,9.3087,0.02,333,2223,100.0,14.82,8.8634,2023-02-18,1
221,21,20.0063,0.7001,100.0,491.19,607.64,1483.54,1258.59,9.35,13.66,334.06,2323.91,8721.51,1.08,44.47,314.72,2388.12,8052.78,9.2041,0.02,365,2324,100.0,24.41,14.6595,2023-02-19,1
221,22,0.0017,0.0,100.0,518.67,642.29,1590.68,1411.67,14.62,21.61,553.77,2388.09,9046.89,1.3,47.46,521.6,2388.1,8126.96,8.439,0.03,394,2388,100.0,38.67,23.287,2023-02-20,1
221,23,10.0034,0.25,100.0,489.05,604.68,1499.27,1312.93,10.52,15.49,394.79,2318.94,8764.99,1.26,45.55,371.13,2388.19,8117.4,8.6524,0.03,369,2319,100.0,28.61,17.2081,2023-02-21,1
221,24,20.0038,0.7,100.0,491.19,607.57,1486.08,1257.77,9.35,13.66,334.32,2323.91,8708.69,1.08,44.69,314.56,2388.06,8054.17,9.2402,0.02,363,2324,100.0,24.43,14.7421,2023-02-22,1
221,25,42.0069,0.8409,100.0,445.0,549.96,1350.92,1130.31,3.91,5.71,138.86,2211.7,8315.4,1.02,42.23,130.8,2387.71,8072.64,9.385,0.02,332,2212,100.0,10.38,6.3944,2023-02-23,1
221,26,42.0016,0.8408,100.0,445.0,550.22,1345.74,1124.19,3.91,5.72,139.13,2211.73,8315.0,1.02,42.21,130.18,2387.83,8080.92,9.3895,0.02,330,2212,100.0,10.5,6.4093,2023-02-24,1
221,27,42.0054,0.84,100.0,445.0,549.84,1360.85,1121.99,3.91,5.72,138.43,2211.59,8314.84,1.02,42.13,130.01,2387.75,8072.21,9.3984,0.02,331,2212,100.0,10.79,6.3044,2023-02-25,1
